day,energy_sum,HouseCount,avg_energy,temperatureMax,windBearing,dewPoint,cloudCover,windSpeed,pressure,apparentTemperatureHigh,visibility,humidity,apparentTemperatureLow,apparentTemperatureMax,uvIndex,temperatureLow,temperatureMin,temperatureHigh,apparentTemperatureMin,moonPhase
2013-07-30,42268.6569963,5273,8.016054806808269,23.56,223,15.78,0.55,4.47,1015.34,23.77,11.97,0.8,17.18,23.77,4.0,16.98,16.49,23.56,16.49,0.8
2013-07-31,41579.5140034,5226,7.956278990317642,32.4,159,16.92,0.2,3.68,1009.49,32.42,14.08,0.65,17.44,32.42,5.0,17.41,16.98,32.4,17.18,0.83
2013-08-01,41774.2399983,5273,7.922290915664707,24.64,214,15.13,0.42,3.89,1008.75,24.68,12.67,0.71,15.36,24.68,4.0,15.36,17.41,24.64,17.44,0.86
2013-08-02,41638.8000011,5208,7.995161290533794,23.17,220,13.17,0.34,4.85,1014.89,23.17,12.71,0.71,14.79,23.17,4.0,14.79,15.36,23.17,15.36,0.89
2013-08-03,40878.8459972,5275,7.749544264872037,22.98,209,12.82,0.43,4.52,1019.02,22.98,12.67,0.7,17.05,22.98,4.0,17.05,14.79,22.98,14.79,0.92
2013-08-04,42654.3560012,5274,8.087667046113008,22.72,190,14.37,0.54,3.13,1012.36,22.72,12.59,0.76,12.23,22.72,4.0,12.23,16.23,22.72,16.37,0.95
2013-08-05,42199.4149942,5262,8.019653172595971,22.11,287,10.77,0.41,1.35,1015.69,22.11,13.53,0.68,14.97,22.11,4.0,14.97,12.23,22.11,12.23,0.98
2013-08-06,40522.9209993,5255,7.711307516517602,21.49,50,10.71,0.37,2.95,1014.33,21.49,13.49,0.64,11.83,21.49,4.0,11.83,14.97,21.49,14.97,0.02
2013-08-07,40245.965998499996,5270,7.63680569231499,23.81,237,10.42,0.3,1.47,1019.26,23.81,13.52,0.63,15.72,23.81,6.0,15.68,11.83,23.81,11.83,0.05
2013-08-08,40375.5930017,5264,7.670135448651216,23.85,261,12.55,0.48,3.0,1018.82,23.85,12.42,0.67,14.1,23.85,5.0,14.1,15.68,23.85,15.72,0.08
2013-08-09,40519.7670008,5258,7.706307911905667,21.73,278,8.98,0.49,2.82,1021.99,21.73,14.42,0.57,15.42,21.73,5.0,15.42,14.1,21.73,14.1,0.11
2013-08-10,40513.7510021,5254,7.7110298823943655,22.76,261,10.78,0.45,3.8,1018.13,22.76,13.97,0.62,13.57,22.76,5.0,13.57,15.42,22.76,15.42,0.15
2013-08-11,41987.4220013,5230,8.028187763154875,20.39,281,8.99,0.41,3.6,1016.89,20.39,14.11,0.61,11.46,20.39,4.0,11.46,13.57,20.39,13.57,0.18
2013-08-12,41030.646002099995,5265,7.793095157094016,19.8,281,9.51,0.43,3.63,1021.59,19.8,13.5,0.69,11.04,19.8,4.0,11.04,11.46,19.8,11.46,0.22
2013-08-13,40788.2040033,5266,7.745576149506267,22.04,231,12.3,0.39,2.79,1022.81,22.04,12.23,0.78,16.31,22.04,4.0,16.16,11.04,22.04,11.04,0.25
2013-08-14,40523.9899975,5254,7.712978682432433,23.46,225,15.78,0.55,4.44,1018.77,23.46,10.88,0.79,16.98,23.46,4.0,16.98,16.64,23.46,16.78,0.29
2013-08-15,41127.566997099995,5267,7.808537497076133,21.66,215,15.74,0.51,3.86,1015.02,21.73,11.81,0.84,14.12,21.73,3.0,14.12,16.98,21.66,16.98,0.33
2013-08-16,41364.1079986,5252,7.875877379779131,20.22,219,13.68,0.57,5.13,1012.65,20.22,11.1,0.82,15.92,20.22,3.0,15.92,14.12,20.22,14.12,0.37
2013-08-17,41092.8089988,5118,8.029075615240329,22.42,240,13.61,0.57,4.45,1009.48,22.42,12.76,0.73,12.68,22.42,3.0,12.68,15.92,22.42,15.92,0.4
2013-08-18,43007.270004,5228,8.226333206579953,22.02,292,9.32,0.27,3.25,1019.36,22.02,14.13,0.59,12.16,22.02,3.0,12.16,12.68,22.02,12.68,0.44
2013-08-19,41007.8319987,5243,7.821444211081442,23.53,235,9.7,0.37,1.6,1027.38,23.53,15.13,0.6,12.78,23.53,4.0,12.78,12.16,23.53,12.16,0.48
2013-08-20,40207.8119973,5244,7.667393592162472,25.57,231,11.59,0.38,2.36,1023.87,25.57,14.9,0.64,16.81,25.57,4.0,16.54,12.72,25.57,12.72,0.52
2013-08-21,40369.898998,5248,7.692435022484755,21.13,132,16.62,0.36,1.09,1019.89,21.34,11.3,0.9,16.49,21.34,3.0,16.34,16.54,21.13,16.81,0.55
2013-08-22,41307.590001699995,5110,8.08367710405088,26.03,107,15.58,0.11,3.34,1014.88,26.03,9.96,0.75,17.41,26.03,4.0,17.13,16.34,26.03,16.49,0.59
2013-08-23,40998.227995299996,5232,7.836052751395259,19.51,310,15.99,0.56,2.57,1010.79,18.79,5.58,0.9,13.18,19.59,3.0,13.18,14.94,18.51,14.94,0.62
2013-08-24,43210.2179941,5223,8.273064904097263,22.74,18,14.34,0.5,2.66,1012.96,22.74,10.07,0.83,16.37,22.74,4.0,16.37,13.18,22.74,13.18,0.66
2013-08-25,42448.1520027,5224,8.125603369582695,24.32,42,13.13,0.38,2.65,1018.33,24.32,11.27,0.69,12.82,24.32,4.0,12.82,16.37,24.32,16.37,0.69
2013-08-26,41893.2449986,5231,8.008649397553048,22.78,3,10.67,0.23,1.89,1018.6,22.78,11.3,0.69,12.45,22.78,4.0,12.45,12.82,22.78,12.82,0.72
2013-08-27,41279.4319989,5225,7.900369760555024,23.38,358,11.23,0.37,0.85,1022.24,23.38,11.52,0.69,14.16,23.38,4.0,14.16,12.45,23.38,12.45,0.75
2013-08-28,40958.3040012,5239,7.817962206757015,23.19,257,9.62,0.31,2.75,1021.8,23.19,11.65,0.56,15.34,23.19,4.0,15.34,14.16,23.19,14.16,0.78
2013-08-29,40359.3829979,5204,7.755454073385857,24.03,249,12.18,0.31,3.91,1019.63,24.03,12.78,0.64,14.22,24.03,3.0,14.22,15.34,24.03,15.34,0.81
2013-08-30,41031.6819996,5213,7.871030500594666,19.87,333,8.51,0.12,3.37,1025.01,19.87,13.86,0.6,10.17,19.87,4.0,10.17,14.22,19.87,14.22,0.84
2013-08-31,41215.0059997,5196,7.932064280157814,21.07,272,8.36,0.33,3.36,1029.46,21.07,14.79,0.63,11.88,21.07,3.0,11.88,10.17,21.07,10.17,0.87
2013-09-01,44119.4919936,5232,8.432624616513761,24.94,278,12.37,0.33,3.28,1027.0,24.94,14.03,0.7,14.04,24.94,3.0,14.04,11.88,24.94,11.88,0.9
2013-09-02,42016.5199986,5225,8.041439234181817,23.92,238,14.63,0.33,0.5,1027.04,23.92,12.67,0.76,14.09,23.92,3.0,14.09,14.04,23.92,14.04,0.93
2013-09-03,42054.1719985,5231,8.039413496176639,27.04,119,14.8,0.1,1.86,1021.14,27.31,11.2,0.75,15.54,27.31,4.0,15.46,14.09,27.04,14.09,0.96
2013-09-04,41875.5969962,5206,8.043718209028045,28.49,316,15.23,0.12,0.78,1011.32,28.59,9.08,0.71,15.05,28.59,4.0,15.05,15.46,28.49,15.54,0.99
2013-09-05,41766.8599986,5166,8.08495160638792,18.32,238,12.51,0.39,1.92,1008.5,17.04,11.17,0.81,11.39,18.32,2.0,11.39,13.26,17.04,13.26,0.03
2013-09-06,43434.025999599995,5222,8.317507851321333,17.7,195,9.56,0.26,3.43,1013.82,17.7,12.6,0.75,9.13,17.7,4.0,9.13,11.39,17.7,11.39,0.06
2013-09-07,43540.0799958,5231,8.323471610743644,16.86,211,8.91,0.37,2.74,1017.99,16.86,12.57,0.8,8.03,16.86,2.0,9.2,9.13,16.86,9.13,0.1
2013-09-08,46308.5989985,5234,8.847649789549102,10.63,264,8.26,0.03,1.61,1018.08,10.29,10.3,0.88,7.53,10.63,4.0,9.38,9.2,10.29,8.03,0.13
2013-09-09,45994.5939992,5227,8.799424908972641,16.65,312,8.89,0.64,4.22,1020.2,16.65,11.54,0.77,12.47,16.65,2.0,12.47,9.38,16.65,7.53,0.17
2013-09-10,45548.1489986,5216,8.732390528872699,16.49,322,9.98,0.75,4.01,1020.96,16.49,11.72,0.77,12.58,16.49,2.0,12.58,12.47,16.49,12.47,0.21
2013-09-11,46220.185997399996,5219,8.856138340180111,18.02,253,12.51,0.72,1.24,1019.29,18.02,9.24,0.87,15.33,18.02,2.0,15.33,12.58,18.02,12.58,0.24
2013-09-12,44743.3769988,5216,8.578101418481594,18.09,255,15.51,1.0,0.97,1017.09,18.3,5.91,0.95,7.1,18.3,2.0,9.3,14.78,18.09,14.82,0.28
2013-09-13,46062.1999962,5207,8.846207028269637,13.85,335,9.98,0.69,2.95,1015.54,13.85,9.64,0.89,5.13,13.85,2.0,6.72,9.3,13.85,7.1,0.32
2013-09-14,48373.944000999996,5201,9.300892905402806,15.36,233,9.32,0.41,4.65,1010.26,14.82,9.93,0.86,5.59,15.36,2.0,8.24,6.72,14.82,5.13,0.36
2013-09-15,51707.2379975,5223,9.899911544610378,14.08,266,5.26,0.31,5.55,1002.85,14.08,13.55,0.67,5.6,14.08,2.0,8.19,8.24,14.08,5.59,0.39
2013-09-16,46667.2139993,5203,8.96928964045743,13.7,243,8.37,0.61,3.33,1000.28,13.08,11.44,0.84,10.77,13.7,2.0,10.77,8.19,13.08,5.6,0.43
2013-09-17,48234.3330017,5216,9.247379793270705,15.18,302,8.8,0.61,3.44,1003.41,15.18,11.18,0.78,6.46,15.18,2.0,8.33,10.77,15.18,10.77,0.46
2013-09-18,46300.0260013,5206,8.893589320265079,15.84,239,9.46,0.49,3.76,1010.33,15.86,11.99,0.84,8.16,15.86,2.0,9.84,8.33,15.84,6.46,0.49
2013-09-19,47518.6519949,5211,9.11891229992324,18.41,276,9.13,0.51,2.45,1017.72,18.41,12.5,0.75,10.33,18.41,2.0,10.33,9.84,18.41,8.16,0.54
2013-09-20,45865.8269972,5200,8.820351345615384,18.18,220,12.37,0.56,2.8,1024.26,18.24,10.83,0.87,16.61,18.24,2.0,16.43,10.33,18.18,10.33,0.57
2013-09-21,47048.9140001,5198,9.051349365159677,18.84,253,15.16,0.69,1.96,1027.75,18.89,10.57,0.9,13.03,18.89,2.0,13.03,14.25,18.84,14.25,0.6
2013-09-22,49293.6809982,5172,9.530874129582367,19.64,135,13.87,0.52,0.88,1024.98,19.64,9.43,0.89,11.53,19.64,2.0,11.53,13.03,19.64,13.03,0.64
2013-09-23,45593.3089941,5159,8.837625313839892,21.47,93,13.61,0.17,1.18,1016.64,21.47,4.39,0.89,13.67,21.47,3.0,13.67,11.53,21.47,11.53,0.67
2013-09-24,43835.7420032,5137,8.533335021062877,20.87,73,14.34,0.36,0.51,1011.86,20.87,3.75,0.86,13.96,20.87,2.0,13.96,13.67,20.87,13.67,0.7
2013-09-25,44478.8849967,5192,8.566811440042372,18.88,73,11.82,0.51,3.1,1016.43,18.88,10.07,0.79,10.58,18.88,2.0,10.58,13.12,18.88,13.12,0.73
2013-09-26,44233.7219968,5194,8.516311512668464,16.99,85,10.18,0.36,3.45,1016.27,16.99,13.39,0.8,12.43,16.99,2.0,12.43,10.58,16.99,10.58,0.76
2013-09-27,44278.650999,5187,8.53646635801041,18.36,81,11.73,0.17,4.46,1009.88,18.36,9.78,0.81,13.57,18.36,2.0,13.57,12.43,18.36,12.43,0.79
2013-09-28,46801.7540016,5198,9.003800308118507,17.36,70,11.37,0.45,4.76,1006.89,17.36,12.25,0.79,13.44,17.36,2.0,13.44,13.44,17.36,13.44,0.82
2013-09-29,49207.7320015,5206,9.452119093641953,18.81,84,11.64,0.37,3.68,1006.77,18.81,12.6,0.79,11.76,18.81,2.0,11.76,13.21,18.81,13.21,0.85
2013-09-30,46023.4399928,5189,8.8694237796878,17.28,96,11.33,0.54,4.02,1009.02,17.28,9.11,0.82,13.62,17.28,2.0,13.62,11.76,17.28,11.76,0.88
2013-10-01,45557.6129953,5102,8.929363581987456,19.02,120,13.64,0.59,3.51,1010.58,19.1,7.87,0.87,14.03,19.1,2.0,14.03,13.62,19.02,13.62,0.91
2013-10-02,46345.8459973,5190,8.929835452273602,18.45,124,14.91,0.43,3.37,1008.9,18.68,7.03,0.93,16.82,18.68,2.0,16.62,14.03,18.45,14.03,0.94
2013-10-03,46026.799997999995,5180,8.885482625096524,20.82,208,15.39,0.62,4.04,1009.01,20.84,11.68,0.87,13.67,20.84,1.0,13.67,15.23,20.82,15.23,0.98
2013-10-04,43318.4600006,4933,8.781362254327995,17.94,279,13.26,0.49,1.58,1019.72,17.94,11.91,0.87,8.76,17.94,1.0,8.76,13.67,17.94,13.67,0.01
2013-10-05,47594.6489932,5196,9.159863162663587,19.19,237,10.39,0.41,1.53,1025.61,19.19,11.14,0.82,10.37,19.19,1.0,10.37,8.76,19.19,8.76,0.05
2013-10-06,48788.6879928,5198,9.38605001785302,18.57,234,12.14,0.47,2.43,1025.51,18.57,8.71,0.87,13.36,18.57,1.0,13.36,10.37,18.57,10.37,0.08
2013-10-07,46428.1049935,5182,8.959495367329216,19.62,250,13.79,0.55,3.13,1024.75,19.62,10.3,0.85,13.51,19.62,1.0,13.51,13.36,19.62,13.36,0.12
2013-10-08,45242.806998299995,5152,8.78160073724767,16.48,287,9.58,0.55,3.89,1019.97,16.48,12.46,0.76,4.19,16.48,1.0,7.6,9.04,16.48,6.37,0.16
2013-10-09,46353.8950045,5181,8.946901178247442,11.82,330,3.67,0.45,6.07,1018.36,11.82,12.41,0.68,5.62,11.82,1.0,8.66,7.6,11.82,4.19,0.19
2013-10-10,48240.9539946,5187,9.30035743100058,13.16,13,8.97,0.77,5.86,1017.55,13.16,10.25,0.86,7.61,13.16,1.0,9.39,8.66,13.16,5.62,0.23
2013-10-11,51320.361001599995,5190,9.888316185279383,14.17,49,8.53,0.43,2.36,1018.13,14.17,10.62,0.83,7.43,14.17,1.0,8.46,8.46,14.17,7.6,0.27
2013-10-12,49512.2739966,5159,9.59726187179686,11.47,281,8.92,0.58,3.78,1010.8,11.47,9.38,0.92,6.28,11.47,1.0,8.62,8.87,11.47,6.46,0.31
2013-10-13,56990.867991499996,5189,10.983015608306031,11.34,239,8.1,0.66,3.71,1007.43,11.34,9.69,0.91,6.51,11.34,1.0,8.75,8.62,11.34,6.28,0.34
2013-10-14,51972.9859993,5170,10.05280193410058,12.58,289,8.44,0.45,2.97,1010.38,12.58,9.27,0.88,6.42,12.58,1.0,6.76,8.75,12.58,6.51,0.38
2013-10-15,50058.4330002,5184,9.656333526273148,14.87,194,8.97,0.44,1.84,1010.46,14.87,7.15,0.91,11.82,14.87,1.0,11.82,6.76,14.87,6.42,0.42
2013-10-16,51365.6340014,5137,9.9991500878723,17.29,249,11.19,0.26,4.15,1013.27,17.29,12.36,0.84,10.5,17.29,1.0,10.5,11.82,17.29,11.82,0.45
2013-10-17,48770.9640021,5133,9.501454120806546,17.16,136,12.04,0.49,2.76,1014.16,17.16,8.75,0.91,13.21,17.16,1.0,13.21,10.5,17.16,10.5,0.48
2013-10-18,48494.5450009,5174,9.37273772727097,17.52,182,13.38,0.52,3.06,1005.58,17.52,11.31,0.91,13.18,17.52,1.0,13.18,13.21,17.52,13.21,0.52
2013-10-19,49732.815999499995,5150,9.656857475631067,17.04,199,12.21,0.42,4.29,1005.32,17.04,11.57,0.89,12.16,17.04,1.0,12.16,12.16,17.04,12.16,0.55
2013-10-20,52568.1870032,5162,10.18368597504843,17.53,194,13.38,0.53,4.81,1005.88,17.53,11.25,0.87,16.32,17.53,1.0,16.32,13.26,17.53,13.26,0.58
2013-10-21,49097.036998899996,5174,9.48918380342095,18.03,180,14.21,0.44,4.84,997.55,18.04,11.67,0.86,13.79,18.04,1.0,13.79,13.79,18.03,13.79,0.61
2013-10-22,47956.1439997,5144,9.322734059039657,16.53,226,10.86,0.34,5.29,998.6,16.53,12.42,0.8,6.83,16.53,1.0,6.83,9.99,16.53,8.92,0.65
2013-10-23,47201.6309999,5150,9.165365242699028,16.91,137,9.37,0.36,2.1,1013.45,16.91,12.05,0.86,13.14,16.91,1.0,13.14,6.83,16.91,6.83,0.68
2013-10-24,47712.353995,5176,9.217997294242657,18.47,188,13.26,0.47,4.14,1005.16,18.47,10.91,0.86,14.39,18.47,1.0,14.39,13.16,18.47,13.16,0.7
2013-10-25,47026.6559975,5118,9.18848300068386,16.66,215,12.75,0.49,6.35,1004.52,16.66,11.31,0.85,11.66,16.66,1.0,11.66,14.34,16.66,14.34,0.73
2013-10-26,49899.3719998,5182,9.629365495908916,15.87,225,10.34,0.32,7.05,996.66,15.87,11.18,0.81,11.7,15.87,1.0,11.7,11.66,15.87,11.66,0.76
2013-10-28,50837.925005,5148,9.875276807498057,16.06,234,9.18,0.49,7.68,992.5,13.97,11.2,0.81,4.84,16.08,1.0,7.67,9.0,13.97,6.58,0.8
2013-10-29,51369.4899974,5173,9.930309297776919,12.38,256,5.21,0.25,4.77,1010.58,12.38,13.66,0.77,2.27,12.38,1.0,4.47,6.86,12.38,4.43,0.83
2013-10-30,50964.7679973,5107,9.979394555962404,13.57,219,6.24,0.33,3.67,1020.1,13.57,13.36,0.8,12.03,13.57,1.0,12.03,4.47,13.57,2.27,0.86
2013-10-31,51656.7099997,5163,10.005173348770095,13.11,217,10.68,0.74,4.42,1016.56,12.59,11.36,0.89,11.48,13.11,1.0,11.48,11.61,12.59,11.61,0.89
2013-11-01,50400.0199965,5146,9.794018654586086,13.97,203,10.82,0.55,2.95,1008.97,13.97,11.57,0.89,10.47,13.97,1.0,10.47,11.48,13.97,11.48,0.93
2013-11-02,51512.0310024,5157,9.988759162769052,15.08,230,8.58,0.43,4.55,998.6,15.08,9.46,0.82,3.89,15.08,1.0,7.56,10.27,15.08,10.27,0.96
2013-11-03,57271.6319956,5180,11.056299613050193,11.43,244,4.57,0.22,5.3,998.64,11.43,11.99,0.74,2.11,11.43,1.0,6.04,7.56,11.43,3.89,0.0
2013-11-04,53343.1420038,5159,10.339822059275054,9.98,319,4.38,0.29,2.94,991.64,7.22,11.14,0.82,2.43,8.24,1.0,4.41,4.78,9.98,2.11,0.03
2013-11-05,54983.833000499995,5133,10.711831872296901,12.39,255,5.82,0.56,3.96,994.74,12.39,12.1,0.83,6.72,12.39,1.0,9.31,4.41,12.39,2.98,0.07
2013-11-06,54061.5749983,5149,10.49943192819965,14.87,231,9.99,0.62,4.86,999.46,14.79,10.19,0.88,7.79,14.87,1.0,9.31,9.31,14.79,6.77,0.11
2013-11-07,52271.276996299996,5156,10.137951318134212,14.7,253,7.44,0.66,2.89,1006.38,11.0,13.9,0.83,3.63,14.7,1.0,5.29,7.37,11.0,6.25,0.14
2013-11-08,54497.7749956,5168,10.545235099767801,11.0,235,6.02,0.5,2.0,1005.53,11.0,12.1,0.9,1.24,11.0,1.0,3.28,5.29,11.0,2.54,0.18
2013-11-09,58506.7409984,5168,11.320963815479876,7.06,236,4.11,0.41,1.9,1006.05,7.04,11.43,0.9,1.51,7.04,1.0,4.79,3.28,7.06,1.24,0.22
2013-11-10,58605.926003299996,5051,11.602836270698871,9.22,301,2.49,0.18,2.61,1015.79,7.3,12.68,0.79,0.71,7.3,1.0,2.53,2.58,9.22,0.71,0.26
2013-11-11,56967.4069993,5162,11.035917667435102,12.63,185,7.8,0.65,3.65,1022.52,12.11,7.81,0.91,8.51,12.63,1.0,9.79,2.53,12.11,1.21,0.29
2013-11-12,53577.723002,5144,10.415576011275272,13.11,313,8.19,0.56,2.26,1026.13,12.36,9.91,0.85,0.39,13.11,1.0,2.11,6.08,12.36,4.61,0.33
2013-11-13,55166.7269917,5161,10.689154619589226,9.94,234,3.22,0.45,2.3,1032.0,9.09,12.99,0.82,4.07,9.09,1.0,6.54,2.11,9.94,0.39,0.37
2013-11-14,54712.2240061,5116,10.69433620134871,9.62,294,3.61,0.32,4.6,1023.75,6.61,13.18,0.74,1.74,6.61,1.0,4.65,5.18,9.62,2.32,0.4
2013-11-15,55778.2839939,5155,10.820229678739087,9.25,345,1.52,0.27,2.57,1032.71,7.41,13.12,0.72,-0.1,7.41,1.0,1.38,3.33,9.25,1.74,0.43
2013-11-16,58469.961993,5161,11.32919240321643,9.14,272,3.66,0.35,1.4,1031.84,7.92,9.66,0.87,7.59,8.36,1.0,7.59,1.38,9.14,-0.1,0.47
2013-11-17,61370.3969968,5160,11.89348779007752,9.57,23,6.73,1.0,0.87,1024.24,9.57,6.41,0.87,8.08,9.57,1.0,8.08,8.28,9.57,7.78,0.5
2013-11-18,56899.8269982,5142,11.065699532905484,9.3,278,7.23,0.98,1.77,1010.92,8.46,5.39,0.92,-1.13,8.54,1.0,2.19,7.37,9.3,5.02,0.53
2013-11-19,56913.1309949,5120,11.115845897441407,6.78,314,-0.34,0.19,3.57,1013.76,2.24,13.5,0.74,-4.81,4.33,1.0,-1.27,0.6,5.73,-2.23,0.56
2013-11-20,60990.7349992,5150,11.842861164893204,6.38,263,0.72,0.52,3.41,1003.95,3.21,12.18,0.85,-0.77,3.21,1.0,3.12,-1.27,6.38,-4.81,0.59
2013-11-21,59206.077006399995,5092,11.627273567635505,7.91,13,1.82,0.48,4.83,1004.26,4.39,11.96,0.78,0.0,4.39,1.0,3.52,3.12,7.91,-0.77,0.62
2013-11-22,59296.5230042,5145,11.525077357473274,7.89,4,1.52,0.27,4.31,1017.66,4.74,12.36,0.76,0.61,4.74,1.0,3.41,3.52,7.89,0.0,0.65
2013-11-23,60619.174998999995,5134,11.8073967664589,7.41,356,2.72,0.46,3.37,1024.21,4.72,11.2,0.82,3.62,4.72,1.0,6.14,3.41,7.41,0.61,0.68
2013-11-24,63512.304006599996,5104,12.443633230133228,8.02,359,3.17,0.77,3.55,1030.42,5.55,11.78,0.78,1.89,5.55,1.0,4.54,5.06,8.02,2.69,0.71
2013-11-25,59035.8879991,5100,11.57566431354902,7.29,349,2.08,0.73,3.33,1037.52,4.63,12.17,0.77,1.41,4.63,1.0,2.98,4.54,7.29,1.89,0.74
2013-11-26,58690.263,5116,11.471904417513683,7.23,315,0.86,0.47,2.17,1038.71,5.77,12.63,0.72,4.12,5.77,1.0,5.78,2.93,7.23,1.08,0.77
2013-11-27,57836.0689975,5103,11.333738780619242,10.32,276,6.37,0.88,1.35,1033.95,10.32,6.76,0.89,8.38,10.32,1.0,8.58,5.78,10.32,4.12,0.81
2013-11-28,56214.635005,5085,11.05499213470993,9.9,324,6.94,0.96,1.23,1034.64,9.38,6.34,0.87,5.31,9.38,0.0,8.04,8.08,9.9,7.97,0.84
2013-11-29,56011.3759936,5086,11.012854108061344,10.18,280,4.59,0.62,4.4,1026.65,10.18,11.02,0.77,2.75,10.18,1.0,6.21,6.56,10.18,2.99,0.87
2013-11-30,58944.010997699996,5103,11.55085459488536,8.38,330,2.1,0.5,3.68,1027.3,6.01,12.46,0.73,0.21,6.01,1.0,2.43,3.53,8.38,2.19,0.91
2013-12-01,62722.8169988,5111,12.272122285032284,9.42,308,3.48,0.55,1.02,1032.9,8.59,11.59,0.83,6.37,8.59,1.0,7.26,2.43,9.42,0.21,0.94
2013-12-02,56997.5909954,5064,11.255448458807267,9.42,50,4.41,0.86,1.36,1033.95,8.79,10.7,0.79,4.94,8.79,0.0,6.34,6.59,9.42,6.24,0.98
2013-12-03,58358.945991399996,5111,11.418302874466836,7.22,304,1.56,0.97,0.96,1029.5,6.44,11.99,0.72,1.58,7.22,0.0,3.66,3.66,6.44,1.58,0.02
2013-12-04,58147.149995,5114,11.370189674423152,8.91,276,2.22,0.56,2.87,1029.19,6.66,12.25,0.77,-2.54,6.66,1.0,1.08,2.35,8.91,-0.58,0.06
2013-12-05,59316.8019998,5010,11.839681037884231,10.29,262,0.94,0.44,6.12,1023.72,10.29,13.37,0.73,-1.27,10.29,1.0,2.73,1.08,10.29,-2.54,0.09
2013-12-06,59163.394997899995,5090,11.623456777583495,7.85,279,0.71,0.38,3.92,1027.65,5.72,12.67,0.7,4.02,5.72,1.0,6.55,2.73,7.85,-1.27,0.13
2013-12-07,60470.8619958,5065,11.938965843198421,8.72,250,5.06,0.47,3.71,1026.6,6.32,11.78,0.85,2.53,6.32,1.0,5.09,6.55,8.72,4.02,0.17
2013-12-08,61709.9150096,5100,12.099983335215686,11.24,241,5.36,0.35,4.56,1025.35,11.24,12.87,0.83,3.22,11.24,1.0,6.01,5.09,11.24,2.53,0.2
2013-12-09,56886.462997999995,5058,11.24682937880585,11.01,227,5.74,0.32,2.69,1028.84,11.01,10.73,0.89,2.06,11.01,1.0,2.06,5.06,11.01,3.17,0.24
2013-12-10,58124.4890039,5102,11.392490984692278,9.03,173,3.99,0.23,1.35,1031.32,7.65,4.49,0.91,0.5,7.65,1.0,2.06,2.06,9.03,2.06,0.28
2013-12-11,59732.5350003,5093,11.728359513116041,6.4,130,2.51,0.03,1.45,1029.46,6.34,3.48,0.93,-0.88,6.34,1.0,1.52,2.06,6.4,0.46,0.31
2013-12-12,57827.965997399995,4947,11.6895019198302,8.98,185,4.39,0.16,2.28,1024.86,7.28,3.14,0.94,5.49,7.28,1.0,7.23,1.52,8.98,-0.88,0.35
2013-12-13,58068.0979962,5089,11.410512477146787,11.73,199,7.79,0.51,3.44,1019.67,11.73,9.45,0.85,1.16,11.73,1.0,3.79,8.15,11.73,5.42,0.38
2013-12-14,59894.2029941,5099,11.746264560521672,11.33,218,5.16,0.35,5.45,1022.45,11.33,12.73,0.81,6.2,11.33,1.0,8.11,3.79,11.33,1.16,0.41
2013-12-15,62572.5189961,5097,12.276342749872473,12.54,207,9.59,0.68,6.12,1019.25,12.44,9.14,0.91,11.64,12.54,0.0,11.64,8.11,12.44,6.2,0.44
2013-12-16,56890.2780031,5086,11.18566221059772,12.89,218,9.68,0.88,5.57,1016.66,12.89,10.36,0.89,2.72,12.89,0.0,4.61,7.95,12.89,6.56,0.47
2013-12-17,57929.1170005,5095,11.369797252306183,7.4,58,4.36,0.6,1.29,1021.59,5.72,9.61,0.9,2.42,7.08,0.0,5.01,4.61,6.48,2.72,0.51
2013-12-18,57533.431003599995,5081,11.323249557882306,10.29,194,6.47,0.64,5.85,1007.83,10.27,9.7,0.88,2.06,10.29,0.0,5.14,5.01,10.27,2.42,0.54
2013-12-19,57276.5930045,4996,11.464490193054443,9.7,229,3.06,0.36,3.99,1002.06,5.72,13.89,0.78,-0.66,7.07,1.0,2.63,3.68,8.19,0.55,0.57
2013-12-20,58641.948993,5097,11.505189129487933,10.42,219,3.15,0.36,5.52,1018.73,6.39,13.82,0.79,5.58,10.42,1.0,9.41,2.63,9.69,-0.66,0.6
2013-12-21,61700.1940037,5085,12.133764799154376,11.95,213,8.34,0.86,8.91,1012.62,11.95,9.66,0.86,5.14,11.95,0.0,7.96,9.41,11.95,5.58,0.63
2013-12-22,60542.801000499996,5063,11.957890776318388,10.07,234,3.57,0.25,5.66,1009.77,10.07,12.68,0.73,1.58,10.07,1.0,4.81,4.81,10.07,1.58,0.66
2013-12-23,61175.898999,5084,12.033024980133753,11.95,199,6.53,0.58,8.48,998.59,11.33,9.98,0.84,5.19,11.95,0.0,8.23,5.14,11.33,2.07,0.69
2013-12-24,60357.0000001,5041,11.973219599305693,11.93,212,5.42,0.4,6.67,979.52,6.08,10.86,0.81,0.23,11.93,1.0,3.93,5.43,9.07,2.68,0.72
2013-12-25,63875.467991,5087,12.556608608413603,7.19,194,2.57,0.03,2.47,984.66,4.9,12.36,0.85,0.38,4.98,1.0,2.87,3.74,7.19,0.23,0.75
2013-12-26,58740.480003,5032,11.673386328100158,7.64,219,2.86,0.49,2.27,995.06,1.93,9.8,0.92,1.46,4.53,0.0,4.29,2.87,4.29,-0.06,0.78
2013-12-27,59355.5329963,5082,11.67956178597009,10.99,214,4.83,0.37,7.86,986.81,10.41,11.43,0.75,1.22,10.99,1.0,4.27,7.47,10.41,3.68,0.82
